filename,Red,Green,Blue,Hue,Saturation,Value,Y,Cr,Cb,L,A,B,Hair_Red,Hair_Green,Hair_Blue,Eye_Red,Eye_Green,Eye_Blue,New Red,New Green,New Blue,label
spring60.png,175.0,136.0,106.0,16.0,102.0,175.0,144.0,150.0,106.0,152.0,139.0,150.0,41.0,38.0,32.0,84.0,59.0,46.0,204.0,163.0,134.0,0
spring74.png,212.0,175.0,165.0,10.0,59.0,212.0,185.0,147.0,117.0,189.0,140.0,138.0,84.0,62.0,55.0,99.0,79.0,75.0,246.0,221.0,219.0,0
spring59_flip_horizontal.png,154.0,107.0,95.0,8.0,100.0,154.0,120.0,153.0,114.0,126.0,145.0,142.0,22.0,16.0,14.0,83.0,54.0,51.0,220.0,162.0,148.0,0
spring89.png,207.0,163.0,140.0,11.0,84.0,207.0,173.0,152.0,109.0,179.0,142.0,146.0,48.0,41.0,41.0,85.0,65.0,59.0,229.0,206.0,194.0,0
spring62.png,150.0,108.0,91.0,9.0,106.0,150.0,119.0,150.0,112.0,125.0,142.0,144.0,22.0,18.0,18.0,61.0,38.0,33.0,211.0,168.0,149.0,0
spring76.png,163.0,116.0,93.0,10.0,112.0,163.0,127.0,153.0,109.0,134.0,144.0,148.0,30.0,25.0,20.0,75.0,53.0,41.0,222.0,167.0,141.0,0
spring58_flip_horizontal.png,166.0,118.0,97.0,9.0,109.0,166.0,130.0,154.0,109.0,137.0,144.0,147.0,40.0,26.0,20.0,88.0,66.0,60.0,239.0,182.0,157.0,0
spring77.png,164.0,122.0,107.0,8.0,91.0,164.0,133.0,150.0,113.0,140.0,142.0,143.0,33.0,26.0,27.0,69.0,46.0,41.0,224.0,173.0,157.0,0
spring63.png,180.0,146.0,135.0,11.0,76.0,180.0,155.0,146.0,117.0,159.0,140.0,139.0,27.0,26.0,26.0,101.0,79.0,77.0,247.0,230.0,226.0,0
spring88.png,163.0,133.0,121.0,10.0,74.0,163.0,141.0,144.0,117.0,145.0,138.0,139.0,16.0,14.0,14.0,95.0,70.0,62.0,245.0,214.0,199.0,0
spring68_flip_horizontal.png,174.0,127.0,105.0,10.0,106.0,174.0,139.0,153.0,109.0,145.0,143.0,147.0,21.0,18.0,16.0,73.0,46.0,37.0,229.0,181.0,157.0,0
spring85.png,157.0,118.0,100.0,9.0,100.0,157.0,128.0,149.0,113.0,134.0,141.0,144.0,20.0,17.0,14.0,79.0,53.0,45.0,219.0,182.0,166.0,0
spring91.png,191.0,138.0,119.0,8.0,104.0,191.0,152.0,156.0,110.0,158.0,146.0,147.0,42.0,34.0,31.0,103.0,72.0,62.0,244.0,205.0,189.0,0
spring52.png,171.0,108.0,74.0,10.0,148.0,171.0,123.0,162.0,101.0,131.0,150.0,157.0,24.0,19.0,18.0,71.0,40.0,27.0,242.0,173.0,128.0,0
spring71_flip_horizontal.png,187.0,140.0,122.0,9.0,95.0,187.0,152.0,153.0,111.0,158.0,144.0,145.0,25.0,17.0,15.0,99.0,70.0,61.0,238.0,194.0,188.0,0
spring82_flip_horizontal.png,165.0,118.0,105.0,7.0,96.0,165.0,130.0,153.0,114.0,136.0,145.0,142.0,45.0,27.0,26.0,63.0,40.0,37.0,225.0,170.0,158.0,0
spring53.png,192.0,135.0,111.0,9.0,113.0,192.0,149.0,159.0,106.0,156.0,147.0,150.0,30.0,21.0,19.0,92.0,56.0,45.0,250.0,191.0,167.0,0
spring69_flip_horizontal.png,171.0,119.0,99.0,9.0,113.0,171.0,132.0,155.0,109.0,139.0,146.0,147.0,20.0,17.0,15.0,77.0,48.0,40.0,233.0,177.0,156.0,0
spring90.png,195.0,148.0,122.0,11.0,101.0,195.0,159.0,154.0,107.0,165.0,143.0,149.0,41.0,35.0,30.0,66.0,44.0,35.0,249.0,215.0,197.0,0
spring84.png,201.0,153.0,129.0,10.0,95.0,201.0,165.0,154.0,108.0,170.0,143.0,148.0,81.0,52.0,39.0,86.0,62.0,52.0,252.0,209.0,185.0,0
spring83_flip_horizontal.png,202.0,163.0,143.0,10.0,75.0,202.0,172.0,149.0,112.0,178.0,140.0,144.0,51.0,44.0,41.0,100.0,76.0,68.0,230.0,207.0,195.0,0
spring70_flip_horizontal.png,181.0,134.0,112.0,9.0,101.0,181.0,145.0,153.0,109.0,152.0,143.0,147.0,20.0,16.0,13.0,74.0,44.0,34.0,239.0,189.0,169.0,0
spring73_flip_horizontal.png,193.0,161.0,143.0,11.0,70.0,193.0,168.0,145.0,114.0,174.0,137.0,142.0,89.0,70.0,57.0,65.0,51.0,45.0,234.0,216.0,205.0,0
spring80_flip_horizontal.png,164.0,123.0,108.0,8.0,90.0,164.0,134.0,150.0,113.0,140.0,142.0,143.0,34.0,27.0,27.0,71.0,47.0,43.0,225.0,173.0,157.0,0
spring92.png,182.0,136.0,116.0,10.0,97.0,182.0,147.0,152.0,110.0,154.0,143.0,146.0,29.0,20.0,18.0,65.0,42.0,36.0,238.0,197.0,180.0,0
spring86.png,176.0,125.0,112.0,14.0,94.0,176.0,139.0,155.0,113.0,145.0,146.0,143.0,206.0,165.0,144.0,83.0,55.0,52.0,243.0,182.0,166.0,0
spring79.png,164.0,123.0,108.0,18.0,89.0,164.0,133.0,150.0,114.0,140.0,142.0,142.0,34.0,23.0,23.0,83.0,59.0,55.0,194.0,155.0,143.0,0
spring51.png,174.0,131.0,114.0,9.0,93.0,174.0,142.0,151.0,112.0,149.0,142.0,144.0,130.0,98.0,78.0,46.0,36.0,31.0,230.0,201.0,189.0,0
spring81_flip_horizontal.png,176.0,138.0,126.0,8.0,76.0,176.0,148.0,148.0,115.0,154.0,141.0,140.0,73.0,49.0,46.0,52.0,41.0,38.0,228.0,193.0,185.0,0
spring78.png,148.0,107.0,87.0,10.0,107.0,148.0,117.0,150.0,111.0,124.0,142.0,146.0,24.0,21.0,17.0,73.0,56.0,49.0,204.0,152.0,127.0,0
spring87.png,164.0,129.0,114.0,17.0,81.0,164.0,138.0,146.0,115.0,145.0,139.0,141.0,92.0,85.0,95.0,53.0,48.0,49.0,196.0,176.0,176.0,0
spring72_flip_horizontal.png,166.0,133.0,123.0,7.0,73.0,166.0,142.0,146.0,118.0,147.0,139.0,138.0,60.0,48.0,45.0,72.0,53.0,50.0,237.0,208.0,201.0,0
spring74_flip_horizontal.png,211.0,174.0,164.0,10.0,60.0,211.0,184.0,147.0,117.0,188.0,140.0,138.0,84.0,62.0,56.0,90.0,73.0,68.0,246.0,221.0,219.0,0
spring87_flip_horizontal.png,163.0,128.0,113.0,16.0,82.0,163.0,137.0,147.0,114.0,144.0,139.0,142.0,93.0,86.0,97.0,53.0,48.0,48.0,196.0,173.0,172.0,0
spring83.png,202.0,163.0,143.0,10.0,76.0,202.0,172.0,149.0,112.0,178.0,140.0,144.0,50.0,43.0,40.0,99.0,76.0,68.0,229.0,207.0,194.0,0
spring54.png,181.0,144.0,130.0,14.0,76.0,181.0,153.0,148.0,115.0,159.0,140.0,141.0,15.0,13.0,18.0,62.0,47.0,45.0,239.0,203.0,186.0,0
spring68.png,174.0,128.0,105.0,10.0,106.0,174.0,139.0,153.0,109.0,146.0,143.0,147.0,22.0,18.0,17.0,71.0,45.0,36.0,229.0,181.0,157.0,0
spring86_flip_horizontal.png,176.0,125.0,112.0,13.0,94.0,176.0,139.0,155.0,113.0,145.0,146.0,143.0,206.0,165.0,144.0,79.0,52.0,49.0,242.0,182.0,167.0,0
spring69.png,172.0,120.0,100.0,8.0,112.0,172.0,133.0,155.0,109.0,140.0,146.0,147.0,20.0,17.0,15.0,82.0,51.0,43.0,233.0,178.0,157.0,0
spring55.png,179.0,135.0,114.0,10.0,97.0,179.0,146.0,152.0,110.0,152.0,142.0,146.0,30.0,24.0,24.0,76.0,56.0,48.0,235.0,193.0,172.0,0
spring75_flip_horizontal.png,206.0,156.0,128.0,11.0,98.0,206.0,167.0,155.0,105.0,174.0,143.0,150.0,196.0,181.0,153.0,102.0,69.0,57.0,238.0,193.0,164.0,0
spring82.png,165.0,118.0,106.0,7.0,96.0,165.0,131.0,153.0,114.0,137.0,145.0,142.0,45.0,27.0,26.0,66.0,42.0,38.0,225.0,170.0,158.0,0
spring80.png,164.0,122.0,107.0,8.0,91.0,164.0,133.0,150.0,113.0,140.0,142.0,143.0,33.0,26.0,27.0,69.0,45.0,42.0,224.0,173.0,157.0,0
spring57.png,176.0,130.0,102.0,12.0,108.0,176.0,140.0,154.0,106.0,148.0,142.0,150.0,38.0,32.0,28.0,80.0,57.0,43.0,223.0,175.0,145.0,0
spring76_flip_horizontal.png,163.0,116.0,93.0,10.0,111.0,163.0,127.0,153.0,109.0,134.0,144.0,148.0,31.0,25.0,20.0,71.0,48.0,37.0,222.0,167.0,141.0,0
spring85_flip_horizontal.png,157.0,118.0,101.0,9.0,100.0,157.0,128.0,149.0,113.0,134.0,141.0,144.0,21.0,17.0,14.0,74.0,49.0,42.0,219.0,182.0,166.0,0
spring56.png,181.0,125.0,103.0,9.0,112.0,181.0,140.0,158.0,107.0,147.0,147.0,149.0,45.0,34.0,31.0,85.0,55.0,47.0,205.0,155.0,136.0,0
spring81.png,177.0,139.0,127.0,8.0,76.0,177.0,149.0,148.0,115.0,155.0,141.0,140.0,74.0,51.0,48.0,54.0,43.0,40.0,228.0,193.0,185.0,0
spring84_flip_horizontal.png,202.0,153.0,129.0,10.0,95.0,202.0,165.0,154.0,108.0,171.0,143.0,148.0,81.0,52.0,40.0,84.0,61.0,50.0,252.0,209.0,185.0,0
spring77_flip_horizontal.png,164.0,123.0,108.0,8.0,90.0,164.0,133.0,150.0,113.0,140.0,142.0,143.0,34.0,27.0,27.0,71.0,47.0,42.0,224.0,173.0,158.0,0
spring89_flip_horizontal.png,207.0,162.0,140.0,11.0,84.0,207.0,173.0,152.0,109.0,179.0,142.0,146.0,48.0,41.0,40.0,82.0,62.0,56.0,227.0,204.0,192.0,0
spring90_flip_horizontal.png,195.0,148.0,122.0,11.0,100.0,195.0,159.0,154.0,107.0,165.0,142.0,149.0,42.0,35.0,29.0,62.0,41.0,33.0,249.0,215.0,197.0,0
spring63_flip_horizontal.png,180.0,146.0,136.0,12.0,75.0,180.0,155.0,146.0,117.0,160.0,140.0,139.0,26.0,25.0,25.0,118.0,95.0,93.0,247.0,230.0,226.0,0
spring88_flip_horizontal.png,164.0,134.0,122.0,10.0,74.0,164.0,141.0,144.0,117.0,146.0,138.0,139.0,15.0,13.0,14.0,95.0,71.0,63.0,245.0,214.0,199.0,0
spring62_flip_horizontal.png,149.0,108.0,90.0,9.0,105.0,149.0,118.0,150.0,112.0,125.0,142.0,144.0,21.0,17.0,17.0,60.0,38.0,33.0,211.0,168.0,149.0,0
spring91_flip_horizontal.png,192.0,138.0,120.0,8.0,103.0,192.0,152.0,156.0,110.0,158.0,146.0,147.0,42.0,34.0,31.0,101.0,69.0,59.0,244.0,205.0,189.0,0
spring92_flip_horizontal.png,182.0,136.0,117.0,9.0,96.0,182.0,148.0,152.0,110.0,154.0,143.0,146.0,29.0,21.0,19.0,69.0,46.0,39.0,238.0,197.0,180.0,0
spring61_flip_horizontal.png,174.0,127.0,106.0,9.0,104.0,174.0,139.0,153.0,109.0,145.0,143.0,147.0,24.0,21.0,22.0,85.0,54.0,44.0,229.0,181.0,158.0,0
spring78_flip_horizontal.png,149.0,108.0,87.0,10.0,107.0,149.0,118.0,150.0,111.0,125.0,142.0,146.0,24.0,20.0,17.0,83.0,63.0,54.0,204.0,152.0,127.0,0
spring60_flip_horizontal.png,174.0,136.0,105.0,16.0,102.0,174.0,144.0,150.0,106.0,151.0,139.0,150.0,39.0,37.0,30.0,79.0,54.0,41.0,205.0,164.0,134.0,0
spring79_flip_horizontal.png,163.0,122.0,107.0,18.0,89.0,163.0,133.0,150.0,114.0,140.0,142.0,142.0,35.0,25.0,25.0,86.0,62.0,58.0,195.0,156.0,143.0,0
spring66_flip_horizontal.png,172.0,128.0,109.0,9.0,98.0,172.0,139.0,152.0,111.0,145.0,143.0,145.0,24.0,18.0,17.0,67.0,48.0,42.0,232.0,189.0,170.0,0
spring67_flip_horizontal.png,166.0,124.0,104.0,10.0,100.0,166.0,134.0,151.0,111.0,141.0,142.0,146.0,25.0,20.0,20.0,81.0,58.0,50.0,220.0,177.0,156.0,0
spring64_flip_horizontal.png,183.0,143.0,119.0,11.0,95.0,183.0,152.0,150.0,110.0,158.0,140.0,146.0,27.0,21.0,17.0,60.0,40.0,31.0,232.0,205.0,188.0,0
spring65_flip_horizontal.png,174.0,127.0,106.0,9.0,104.0,174.0,139.0,153.0,109.0,145.0,143.0,147.0,23.0,20.0,21.0,84.0,53.0,43.0,229.0,181.0,158.0,0
